Observation_ID,Update_Datetime,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,Observation_Date,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmax,Tmax_in_F,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Tmin,Tmin_in_F,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Prcp,Accum_Prcp,Daylength
29561894,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-10,100,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29585666,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-11,101,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29574899,2022-04-18 10:49:52,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-11,101,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29584922,2022-04-11 19:00:10,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-11,101,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29582772,2022-04-25 15:25:16,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-11,101,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29613867,2022-04-28 10:26:32,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-13,103,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29611666,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-13,103,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29723155,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-17,107,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29790464,2022-05-03 11:48:01,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-25,115,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29798064,2022-08-01 09:46:33,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-25,115,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29894794,2022-06-28 06:57:20,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-04-28,118,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29899726,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-03,123,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29901185,2022-05-09 15:11:47,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-03,123,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30013315,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-11,131,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30078506,2022-05-16 10:49:38,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-16,136,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30080126,2022-05-25 06:10:04,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-16,136,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30083502,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-16,136,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30083516,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-16,136,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30178557,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-23,143,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31095241,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-23,143,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30191683,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-23,143,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31095398,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-05-30,150,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30341707,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-06,157,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30344662,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-06,157,-1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30443109,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-13,164,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31095626,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-15,166,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30530082,2022-07-12 14:00:32,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-19,170,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30460104,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-19,170,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30461406,2022-07-12 11:43:54,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-20,171,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30468666,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-21,172,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31095772,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-22,173,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30521693,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-27,178,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30521858,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-06-27,178,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31095966,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-04,185,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30610999,2022-07-20 11:45:55,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-05,186,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30579369,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-05,186,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30646387,2022-08-21 19:17:56,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-10,191,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30644635,2022-07-22 09:41:18,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-11,192,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30703154,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-11,192,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30897178,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-11,192,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30703380,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-19,200,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30716779,2022-08-03 08:23:54,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-22,203,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30739033,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-07-26,207,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30783159,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-01,213,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30783645,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-01,213,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31096159,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-01,213,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30801342,2022-08-26 08:08:17,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-03,215,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30885944,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-08,220,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30869435,2022-08-26 08:08:18,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-11,223,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30866792,2022-08-27 11:39:21,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-11,223,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30933392,2022-10-04 14:15:33,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-14,226,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30889649,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-15,227,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30897383,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-15,227,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30887011,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-15,227,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31096351,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-17,229,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30914010,2022-08-26 08:08:19,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-18,230,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31096543,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-23,235,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30971880,2022-09-01 14:31:17,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-25,237,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30989799,2022-09-02 15:37:43,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-08-25,237,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31034031,2022-09-08 11:41:10,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-01,244,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31042825,2022-09-10 03:59:55,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-01,244,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31027241,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-01,244,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31080253,2022-09-16 11:58:41,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-08,251,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31094606,2022-09-16 15:20:40,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-08,251,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31154209,2022-10-27 14:46:32,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-14,257,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31156676,2022-10-12 15:55:52,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-14,257,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31139765,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-15,258,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31205815,2022-10-27 14:46:33,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-21,264,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31334336,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-26,269,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31241887,2022-10-21 06:45:49,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-26,269,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31278385,2022-10-27 14:46:33,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-29,272,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31412757,2022-10-12 15:55:57,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-09-29,272,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31472704,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-10-02,275,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31412993,2022-10-12 15:55:57,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-10-11,284,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31510483,2022-10-28 07:34:00,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-10-20,293,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31602936,-9999,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,482,Initial growth (forbs),2022-10-27,300,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28127692,2022-03-02 09:10:37,16876,41.745537,-74.119392,89,NY,199,Asclepias,syriaca,common milkweed,Plantae,103453,488,Leaves (forbs),2022-01-13,13,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
